SongID,Lyrics
s5209,"



我心因何恼春风

说不出

借酒相送

夜雨冻

雨点透射到照片中

回头似是梦

无法弹动

迷住凝望你

褪色照片中


像花虽未红

如冰虽不冻

却像有无数说话

可惜我听不懂

啊

是杯酒渐浓

或我心真空

何以感震动


那可以投照片中

盼找到

时间裂缝


告知我难寻你芳踪

回头也是梦

仍似被动

逃避凝望你

褪色照片中


像花虽未红

如冰虽不冻

却像有无数说话

可惜我听不懂


是杯酒渐浓

或我心真空

何以感震动


像花虽未红

如冰虽不冻

却像有无数说话

可惜我听不懂

啊

是杯酒渐浓

或我心真空

何以感震动

"
s5210,"





苦闷散不去

为何我心一片空虚

感情已失去

一切都失去

满腔恨愁不可消除


为何我的心不会死

情意已失去

一切都失去

我却为何偏偏喜欢你


相爱是受罪

心底如今满苦泪


此际怕再追

偏偏痴心想见你



情意已失去

一切都失去

我却为何偏偏喜欢你


一切都失去

我却为何偏偏喜欢你

"
s5211,"



是误会或是彼此欠缺默契

从前情浓如酒却遇着防卫

今天的你已是铅华尽洗

回我身边

不过我当初的爱已渐逝

滴着泪问什么因素错误计

情人能重逢心却未获连系

今天的你已像完全陌生

就算始终不变一般的美丽

情已逝

你当初伤我心令我悲凄

不得不放弃柔情何时已消逝

没法可重计

情已逝

你当初一带走便再不归

虽今天再遇你

浓情仍然似水逝

从前莫再提

是误会或是彼此欠缺默契

从前情浓如酒却遇着防卫

今天的你已是铅华尽洗

回我身边

不过我当初的爱已渐逝

滴着泪问什么因素错误计

情人能重逢心却未获连系

今天的你已像完全陌生

就算始终不变一般的美丽

情已逝

你当初伤我心令我悲凄

不得不放弃柔情何时已消逝

没法可重计

情已逝

你当初一带走便再不归

虽今天再遇你

浓情仍然似水逝

从前莫再提

情已逝

你当初伤我心令我悲凄

不得不放弃柔情

何时已消逝

没法可重计

情已逝

你当初一带走便再不归

虽今天再遇你

浓情仍然似水逝

从前莫再提

"
s5212,"



穿过你的黑发的我的手

穿过你的心情的我的眼

如此这般的深情若飘逝转眼成云烟

搞不懂为什么沧海会变成桑田

牵着我无助的双手的你的手

照亮我灰暗的双眼的你的眼

如果我们生存的冰冷的世界

依然难改变

至少我还拥有你化解冰雪的容颜

我再不需要他们说的诺言

我再不相信他们编的谎言

我再不介意人们要的流言

我知道我们不懂甜言蜜语

我再不需要他们说的诺言

我再不相信他们编的谎言

我再不介意人们要的流言

我知道我们不懂甜言蜜语

留不住你的身影的我的手

留不住你的背影的我的眼

如此这般的深情若飘逝转眼成云烟

搞不懂为什么沧海会变成桑田

穿过你的黑发的我的手

"
s5213,
s5214,"在这美丽的夜里

等你等到我心碎

怎么不见旧爱侣

问问为何我空虚

是我错失的字句

把你伤透我不对

今晚请你念过去

来将心窝占据

让我继续等下去

等你等到我心碎

星星今晚伴我醉

就像同情我空虚

又在雨中等你

痴痴的我已心碎

眼眶的雨渐引退

人消失风里去

等你等你等你

一世一世等你

我真的真的不愿舍弃

很想当天的一切能回味

想你想你苦痛 等你等到心痛

无情的北风将我吹送

孤孤单单的我有点冻

在这冷漠的夜里

等你等到我心碎

始终不见旧爱侣

寂寞别愁各一堆

是我错失的字句

把你伤透我不对

今晚请你念过去

来将心窝占据

等你等你等你

一世一世等你

我真的真的不愿舍弃

很想当天的一切能回味

想你想你苦痛

等你等到心痛

无情的北风将我吹送

孤孤单单的我有点冻

让我继续等下去

等你等到我心碎

星星今晚伴我醉

就像同情我空虚

又在雨中等你

痴痴的我心已碎

眼眶的雨渐引退

人消失风里去

"
s5215,"



拿起小剪刀真想好好修理我的头发

我的烂头发一直向前垂在我的面

不管怎么拨还是总有一堆粘在脸上

额头流着汗随着头发一起流到脸

天气这么热我那里通通不想去

只想躲在家看着我的电视吹冷气

我的头好痛我躺下躺在我的床

楼上的爸妈一直吵架不停一直吵

客厅的电话没有人接还是一直响

还能怎么办躺在床上的我一直想

天气这么热我那里通通不想去

只想躲在家看着我的电视吹冷气

天气这么热我那里通通不想去

只想躲在家看着我的电视吹冷气

我现在骑着车我骑着车一直向前跑

身边的一切却一直一直向后跑

现在不用管我的以后还是不用管

一直向前冲因为现在的我停不了

天气那么热我那里通通不想去

只能一直骑因为我不想发脾气

天气那么热我那里通通不想去

只能一直骑因为我不想发脾气

我试着一直向前跑

身边的一切却向后跑

我试着一直向前跑

身边的一切却向后跑

拿起小剪刀真想好好修理我的头发

我的烂头发一直向前垂在我的面

不管怎么拨还是总有一堆粘在脸上

额头流着汗随着头发一起流到脸

天气这么热我那里通通不想去

只想躲在家看着我的电视吹冷气

天气这么热我那里通通不想去

只想躲在家看着我的电视吹冷气

天气这么热我那里通通不想去

只想躲在家看着我的电视吹冷气

天气这么热我那里通通不想去

只想躲在家看着我的电视吹冷气

天气这么热

天气这么热

天气这么热

天气这么热

天气这么热

天气这么热

天气这么热

天气这么热

"
s5216,"


你冷得像风 爱永远不够

就连说拒绝都带着笑容

假装流泪吧多给些谎话

让我被放弃不需要挣扎

夜长梦多 容易有想回头的冲动

日以继夜 我为你不自由

你狂得像风 爱恨都匆匆

留只是感动 离开也从容

冰与火相遇 注定没结果

醒得早也好 反正都是空

夜长梦多 容易有想回头的冲动

日以继夜 我为你不自由

我的心被偷走 你却不肯收

让它独自冷风中 越冷越脆弱

我的心被偷走 却被你遗落

等我想要寻找 又不到线索

你狂得像风 爱恨都匆匆

留只是感动 离开也从容

冰与火相遇 注定没结果

醒得早也好 反正都是空

夜长梦多 容易有想回头的冲动

日以继夜 我为你不自由

我的心被偷走 你却不肯收

让它独自冷风中 越冷越脆弱

我的心被偷走 却被你遗落

等我想要寻找 又不到线索

我的心被偷走 你却不肯收

让它独自冷风中 越冷越脆弱

我的心被偷走 却被你遗落

等我想要寻找 又不到线索

我的心被偷走 你却不肯收

让它独自冷风中 越冷越脆弱

我的心被偷走 却被你遗落

等我想要寻找 又不到线索

我的心被偷走 你却不肯收

让它独自冷风中 越冷越脆弱

我的心被偷走 却被你遗落

等我想要寻找 又不到线索

"
s5217,"





写信告诉我今天

海是什么颜色

夜夜陪着你的海

心情又如何

灰色是不想说

蓝色是忧郁

而漂泊的你

狂浪的心

停在哪里

写信告诉我今夜

你想要梦什么

梦里外的我是否

都让你无从选择

我揪着一颗心

整夜都闭不了眼睛

为何你明明动了情

却又不靠近

听海哭的声音

叹惜着谁又被伤了心

却还不清醒

一定不是我

至少我很冷静

可是泪水

就连泪水也都不相信

听海哭的声音

这片海未免也太多情

悲泣到天明

写封信给我

就当最后约定

说你在离开我的时候

是怎样的心情

写信告诉我今夜

你想要梦什么

梦里外的我是否

都让你无从选择

我揪着一颗心

整夜都闭不了眼睛

为何你明明动了情

却又不靠近

听海哭的声音

叹惜着谁又被伤了心

却还不清醒

一定不是我

至少我很冷静

可是泪水

就连泪水也都不相信

听海哭的声音

这片海未免也太多情

悲泣到天明

写封信给我

就当最后约定

说你在离开我的时候

是怎样的心情

"
s5218,"




一天一天日日夜夜面对面

既相处

也同眠

一点一点逐渐逐渐

便发现

纵相对

却无言

静静默默望着熟悉的背面

一弯身影原来离我多么的远

像天涯

那一端

没法行

前一寸

我留着你在身边

心仍然很远

也许终于都有天

当你站在前面

但我分不出这张是谁的脸

我留着你在身边

心仍然很远

我想伸手拉近点

竟触不到那边

就欠一点点

但这一点点

却很远

触摸得到揣摩不到

这么近

那么远

却仍然

相宿相栖

不声不响

我跟你

已改变

已无言

静静默默

望着陌生的背面

心中所想原来离我多么的远

像天涯那一端

没法行前一寸

我留着你在身边

心仍然很远

也许终于都有天

当你站在前面

但我分不出这张是谁的脸

我留着你在身边

心仍然很远

我想伸手拉近点

竟触不到那边

就欠一点点

但这一点点

却很远

我留着你在身边

心仍然很远

也许终于都有天

当你站在前面

但我分不出这张是谁的脸

我留着你在身边

心仍然很远

我想伸手拉近点

竟触不到那边

就欠一点点

但这一点点

却很远

我想伸手拉近点

竟触不到那边

就欠一点点

但这一点点

很远

"
s5219,"




前尘往事成云烟

消散在彼此眼前

就连说过了再见

也看不见你有些哀怨

给我的一切

你不过是在敷衍

你笑的越无邪

我就会爱你爱得更狂野

我和你吻别在无人的街

让风痴笑我不能拒绝

我和你吻别在狂乱的夜

我的心等着迎接伤悲

想要给你的思念就像风筝断了线

飞不进你的世界也温暖不了你的视线

我已经看见一出悲剧正上演

剧终没有喜悦我仍然躲在你的梦里面

我和你吻别在无人的街

让风痴笑我不能拒绝

我和你吻别在狂乱的夜

我的心等着迎接伤悲

总在刹那间有一些了解

说过的话不可能会实现

就在一转眼发现你的脸

已经陌生不会再像从前

我的世界开始下雪

冷得让我无法多爱一天

冷得连隐藏的遗憾

都那么的明显

我和你吻别在无人的街

让风痴笑我不能拒绝

我和你吻别在狂乱的夜

我的心等着迎接伤悲

"
s5220,"



想和你再去吹吹风

虽然已是不同时空

还是可以迎着风

随你说说心里的梦

感情浮浮沉沉

世事颠颠倒倒

一颗心阴阴冷冷

感动愈来愈少

繁华色彩光影

谁不为它迷倒

笑眼泪光看自己

感觉有些寂寥

想起你爱恨早已不再萦绕

那情份还有些味道

喜怒哀乐依然围绕

能分享的人哪里去寻找

很想和你再去吹吹风去吹吹风

风会带走一切短暂的轻松

让我们像从前一样安安静静

什么都不必说你总是能懂

繁华色彩光影

谁不为它迷倒

笑眼泪光看自己

感觉有些寂寥

想起你爱恨早已不再萦绕

那情份还有些味道

喜怒哀乐依然围绕

能分享的人哪里去寻找

很想和你再去吹吹风去吹吹风

风会带走一切短暂的轻松

让我们像从前一样安安静静

什么都不必说你总是能懂

很想和你再去吹吹风去吹吹风

风会带走一切短暂的轻松

让我们像从前一样安安静静

什么都不必说你总是能懂

想和你再去吹吹风

虽然已是不同时空

还是可以迎着风

随你说说心里的梦的梦

吹吹风

"
s5221,"
名前も知らない駅の ホームで雪を見ている

枕木に落ちた夢の 跡を数えながらいま

右のレールは東京の街まで続く

左のレールは故郷のなつかしい街へと

挫折と憧れだけ 震えながら抱きしめた

線路の軋みは似てる 旅人の叫び声に

但这天收到她爸爸的一封信

信里面说血癌已带走她

但觉得空虚的心

仿佛已僵化

过去事像炮弹 心中爆炸

在这半山

这天我悲痛悲痛不已

在胡乱说话

夜雨中似听到

她说不要相约

纵使分隔 相爱不会害怕

人无觅处

心声有否偏差

正是让这爱试出真与假

遥远的她

仿佛借风声跟我话

热情若冇变 哪管它沧桑变化

遥远的她 不可以再归家

我在梦里却始终只有她

遥远的她

可知我心中的说话

热情并冇变 哪管它沧桑变化

挫折と憧れだけ震えながら抱きしめた

线路の轧みは叫び戸惑う汽车は旅人

"
s5222,"


你说你这一生不想再看着我

避免再令你的一生坎坷

你说你今天起

从头面对你的以后

沉沦在追忆不好过

你说你打算过将一切信任我

但永远令你所得的不多

你说你于当天

如何面对众多抉择

而盲目天真的选我

过去我爱每日忙

习惯想很远的渴望

原来无停止烧伤对方

这晚你最后

在旁没半点感觉的对望

扬言明晨消失于曙光

让你愉快寻求别个地方

来忘掉我不用说最终的晚安

让你愉快凡尘内某地方

能留住你可让你心释放

过去这一张纸解释你爱着我

在见证愿永相依的心窝

我与你将签纸来涂掉了昨天意义

曾留在婚纱的诗意

过去我爱每日忙

习惯想很远的渴望

原来无停止烧伤对方

这晚你最后

在旁没半点感觉的对望

扬言明晨消失于曙光

让你愉快寻求别个地方

来忘掉我不用说最终的晚安

让你愉快凡尘内某地方

能留住你可让你心释放

让你愉快凡尘内某地方

能留住你可让你心释放

"
s5223,"


是否爱就得忍耐

不问该不该

都怪我没能耐转身走开

难道牺牲才精彩

伤痛才实在

要为你流下泪来

才证明是爱

如果这都不算爱

我有什么好悲哀

谢谢你的慷慨

是我自己活该

如果这都不算爱

我有什么好悲哀

你只要被期待

不要真正去爱

OH NO

还要怎样的表白才不算独白

都怪我没能耐 转身走开

难道牺牲才精彩

伤痛才实在

要为你流下泪来才证明是爱

你的感情太易割爱

把未来转眼就删改

我的心却为你空白了一块

如果这都不算爱

我有什么好悲哀

谢谢你的慷慨

是我自己活该

如果这都不算爱

我有什么好悲哀

你要的是崇拜

并不是谁的爱

OH NO

"
s5224,"Linda   张学友


门外那晚空

门后零时的钟

仿佛知我渴望你的抱拥

无奈你偏要

轻轻说很夜了

要别离去催促我相送

其实你眼中

浮着柔情千种

遮掩不到背后爱的暗涌

其实我心思

一早已不受控

午夜时更交给你操纵

LINDA LINDA LINDA LINDA

可不可不要走

美丽长夜不应有这缺口

缠绵时辰因还没见尽头

LINDA LINDA LINDA LINDA

可不可不要走

这是时候交出以及接收

当你我被爱占有

明月挂半空

斜射朦胧街中

窗纱卷满爱望你的晚风

如若这刻你推搪说很夜了

我是难以衷心去相信

LINDA LINDA LINDA LINDA

可不可不要走

美丽长夜不应有这缺口

缠绵时辰因还没见尽头

LINDA LINDA LINDA LINDA

可不可不要走

这是时候交出以及接收

当你我被爱占有

LINDA LINDA LINDA LINDA

可不可不要走

美丽长夜不应有这缺口

缠绵时辰因还没见尽头

LINDA LINDA LINDA LINDA

可不可不要走

这是时候交出以及接收

当你我被爱占有

这是时候交出以及接收

当你我被爱占有

LINDA LINDA ．．．

"
s5225,"


前尘往事成云烟消散在彼此眼前

就连说过了再见也看不见你有些哀怨

给我的一切你不过是在敷衍

你笑得越无邪我就会爱你爱得更狂野

总在刹那间有一些了解

说过的话不可能会实现

就在一转眼发现你的脸

已经陌生不会再像从前

我的世界开始下雪

冷得让我无法多爱一天

冷得连隐藏的遗憾都那么地明显

我和你吻别在无人的街

让风痴笑我不能拒绝

我和你吻别在狂乱的夜

我的心等著迎接伤悲

想要给你的思念就像风筝断了线

飞不进你的世界也温暖不了你的视线

我已经看见一出悲剧正上演

剧终没有喜悦我仍然躲在你的梦里面

总在刹那间有一些了解

说过的话不可能会实现

就在一转眼发现你的脸

已经陌生不会再像从前

我的世界开始下雪

冷得让我无法多爱一天

冷得连隐藏的遗憾都那么地明显

我和你吻别在无人的街

让风痴笑我不能拒绝

我和你吻别在狂乱的夜

我的心等著迎接伤悲

我和你吻别在无人的街

让风痴笑我不能拒绝

我和你吻别在狂乱的夜

我的心等著迎接伤悲

"
s5226,"




有相聚有分离

还是始终喜欢你

明月清风总给我希望

分开终于依然一起

我等待我希冀

如像初春的天气

无论天青天阴洒雨洒雾

心感觉也会很美

来来回回仍念记

从前曾陪伴你

浮浮沉沉怀念

多么似旧影戏

犹犹疑疑来读你

留下红唇日记

原来从前曾为我

不多讲爱你便生气

若我知假设若我知

才几声爱你导致别离

在那天讲一千句

我一生也爱着你

在这天准我在这天

弥补表爱意没有限期

为你讲讲千亿句

一生一世也爱你

有相近有分歧

还是始终痴恋你

明白必须讲心里说话

否则不可能一起

我等待着我希冀

还像初春的天气

而无论天青抑天阴洒雨洒雾

只想再碰着你

来来回回仍念记

从前曾陪伴你

浮浮沉沉怀念

多么似旧影戏

犹犹疑疑来读你

留下红唇日记

原来从前曾为我

不多讲爱你便生气

若我知假设若我知

才几声爱你导致别离

在那天讲一千句

我一生也爱着你

在这天准我在这天

弥补表爱意没有限期

为你讲讲千亿句

一生一世也爱你

"
s5227,"


忘记他忘记她

让满腔忧郁退下

没有花没有假

是我的真心说话

在这黑夜落泊的荒野

长路上患难与共

又同时荡漾着美梦

是你冲动或我的心痛

无论现实没有梦

或许在浪漫地作弄

算吧离别那伤心的我家

尽快忘记吧来共我起舞吧

永远忘记吧来扮演飘香的野花

浮沉在这一息间

忘记他忘记她

让满腔忧郁退下

没有花没有假

是我的真心说话

忘记他忘记她

在这黑夜落泊的荒野

长路上患难与共

又同时荡漾着美梦

是你冲动或我的心痛

无论现实没有梦

或许在浪漫地作弄

算吧离别那伤心的我家

尽快忘记吧来共我起舞吧

永远忘记吧来扮演飘香的野花

浮沉在这一息间

忘记他忘记她

让满腔忧郁退下

没有花没有假

是我的真心说话

忘记他忘记她

让满腔忧郁退下

夜雨洒雷雨打

力竭声嘶的唱吧

忘记他忘记她

没有花没有假

忘记他忘记她

夜雨洒雷雨打

力竭声嘶的唱吧

"
s5228,"


飘雨点 像眼泪

微风里飞 似将心敲碎

如你要别去 放心去

请你再不要赔罪

不再想 问为了谁

牵你手 讲出祝福句

永念记 这一段

异地情缘 虽不可追

话别的一刹那

始终要说

我心底里心底里的一句

Amour Amour Amour Amour Amour Amour

深深爱你

心中爱你

不管你要话再会

Amour Amour Amour Amour Amour Amour

深深爱你

心中爱你

一生爱你

可惜你

始终消失去

轻碰杯

话再会

明天你将

你将消失去

情要别去

要失去

请叫我不再流泪

不再想 问为了谁

牵你手 讲出祝福句

永念记 这一段

异地情缘 虽不可追

话别的一刹那

始终要说

我心底里心底里的一句

Amour Amour Amour Amour Amour Amour

深深爱你

心中爱你

不管你要话再会

Amour Amour Amour Amour Amour Amour

深深爱你

心中爱你

不管你要话再会

Amour Amour Amour Amour Amour Amour

深深爱你

心中爱你

不管你要话再会

Amour Amour Amour Amour Amour Amour

深深爱你

心中爱你

不管你要话再会

Amour Amour Amour Amour Amour Amour

深深爱你

心中爱

一生爱你

可惜你

始终消失去

Amour Amour Amour Amour Amour Amour

Amour Amour Amour Amour Amour Amour

Amour Amour Amour Amour Amour Amour

Amour Amour Amour Amour Amour Amour

"
s5229,"




朋友我永远祝福你

啊

朋友我永远祝福你

女：不要问

不要说

一切尽在不言中

这一刻

偎着烛光

让我们静静地度过

男：莫挥手

莫回头

当我唱起这首歌

怕只怕

泪水轻轻地滑落


永远留着我的笑容

伴你走过每一个春夏秋冬

男：几许愁

几许忧

人生难免苦与痛

失去过

才能真正懂得去珍惜和拥有

女：情难舍

人难留

今朝一别各西东

冷和热

点点滴滴在心头


永远留着我的笑容

伴你走过每一个春夏秋冬

男：伤离别

离别虽然在眼前

说再见

再见不会太遥远

女：若有缘

有缘就能期待明天


女：伤离别

离别虽然在眼前

说再见

再见不会太遥远

若有缘

男：有缘就能期待明天

你和我重逢在灿烂的季节

(伤离别)

(离别虽然在眼前)

(说再见)

(再见不会太遥远)

(伤离别)

(离别虽然在眼前)

(说再见)

(再见不会太遥远)


有缘就能期待明天

你和我重逢在灿烂的季节

男：不要问

不要说

一切尽在不言中

这一刻

偎着烛光让我们静静地度过

女：莫挥手

莫回头

当我唱起这首歌

愿心中

留着笑容


"
s5230,"


今天再碰到

我好比初相识当天

带点不相信

而又带点奢望

你为何会在此

令这愿安躺的心震荡

多想再碰到

你给风吹起的黑发

你每根黑发

曾在我手轻卧

你亦曾留下火

就算在今天人不属我

再度重遇你

可喜也可悲

原来仍是你

仍是你锁着我

再度重遇你

可喜也可悲

谁令我不懂爱另一个

今天再见到

你那诗一般的身影

你的身影曾在我影中睡

某段情曾共追

恨美丽故事难写下去

再度重遇你

可喜也可悲

原来仍是你

仍是你锁着我

再度重遇你

可喜也可悲

谁令我不懂爱另一个

但你又怎可知我仍期望

重新跟你爱过

但若你知那又如何

和我可以讲什么

前事已消逝

今天你再走

望望我并轻轻亲我

你的嘴角无言地说声珍重

人离后的街

纵热闹

纵是挤逼仍空亦冻

再度重遇你

可喜也可悲

原来仍是你

仍是你锁着我

再度重遇你

可喜也可悲

谁令我不懂爱另一个

再度重遇你

可喜也可悲

原来忘掉你

忘掉你也不可

再度重遇你

可喜也可悲

谁令我不懂爱另一个

"
s5231,"


怎么你今晚声线尖了

发型又乱了

仿佛剧烈运动完散了

一看表心里知不妙

这晚你去过那里吧

与那个他静静弹着旧调

你坏了 说大概夜了

让你秀发乱了

急急撒娇 背着我不敢轻佻

玩够了 请揭晓

你做错事了 让你秀发乱了

应对乱了

太过份了 恤衫反转着了

这些事差点不会猜到

但你对待我太好

偷欢后一般感到焦燥

需要找出路 yeah

这晚你对我说爱慕

当作恶补 赎罪 还是问路

你坏了 说大概夜了

让你秀发乱了

急急撒娇 背着我不敢轻佻

玩够了 请揭晓

你做错事了 让你秀发乱了

应对乱了

太过份了 衫纽都扣错了

到底你今晚去那里嗟

他今晚怎么跟你缱绻

我犹像望见

这关系都应该转一转

理还乱 只怕剪不断

我爱熨贴你却爱乱

你说爱恋是越长越易乱

你坏了 说大概夜了

让你秀发乱了

急急撒娇 背着我不敢轻佻

讲够了 请揭晓

你做错事了 让你秀发乱了

应对乱了

我气坏了 急得声也变了

你坏了 说大概倦了

让你秀发乱了

急急撒娇 背着我不敢轻佻

玩够了 请揭晓

你做错事了 让你秀发乱了

应对乱了

太过份了 衫纽都扣错了

"
s5232,"


有始不有终 能受百样痛

从没有合约合同 但却跨时空

这滔滔不息的爱 我赠给你用

这一生 和下世 有几多 全奉送

闭起的眼中 无论重又重

仍是见着你面容 在我心湖中

这份爱 永远都存在

共你同在 无尽永恒中

有着我 便有着你 真爱是永不死

穿过喜和悲 跨过生和死

有着我 便有着你 千个万个世纪

绝未离弃

爱是永恒当所爱是你

两手虽似空 其实抱着你

其实你没有别离 在我心湖中

每掠过 也似风撩动

令这湖上 无尽爱浪涌

有着我 便有着你 真爱是永不死

穿过喜和悲 跨过生和死

有着我 便有着你 千个万个世纪

绝未离弃

爱是永恒当所爱是你

有着我 便有着你 真爱是永不死

穿过喜和悲 跨过生和死

有着我 便有着你 天老地老也好

绝未离弃

爱是永恒当所爱是你

"
s5233,"





让晚风轻轻吹送了落霞

我已习惯每个傍晚去想她

在远方的她此刻可知道

这段情在我心始终记挂

在这半山

那天我知我知

快将要别离没说话

望向她却听到她说

不要相约纵使分隔

相爱不会害怕

遥遥万里心声有否偏差

正是让这爱试出真与假

遥远的她

仿佛借风声跟我话

热情若无变

那管它沧桑变化

但这天收到她爸爸的一封信

信里面说血癌已带走她

但觉得空虚的心仿佛已僵化

过去事像炮弹心中爆炸

在这半山

这天我悲痛悲痛

不已在胡乱说话

夜雨中似听到她说

不要相约纵使分隔

相爱不会害怕

人无觅处

心声有否偏差

正是让这爱试出真与假

遥远的她

仿佛借风声跟我话

热情若无变

那管它沧桑变化

遥远的她不可以再归家

我在梦里却始终只有她

遥远的她

仿佛借风声跟我话

热情若无变

那管它沧桑变化

遥远的她不可以再归家

我在梦里却始终只有她

遥远的她

可知我心中的说话

热情并无变

那管它沧桑变化

"
s5234,"




女：

人潮里跌宕

未抽空细看

这个梦可会仍未变样

男：

人潮中飘泊

纵使历尽沧桑

可畏惧浮沉风与浪

女：

曾和你靠着梦想中茁壮

天意弄人磨灭渴望


人潮滔滔过

仍然在找答案

一生有几个梦与盼望

女：

长流爱与恨

怒海的晦暗

奔波中跟你仍是靠近

男：

无穷的真爱

永久不息的真

苦与乐印在纯真的心

女：

仍和你盼望

幸福的脚印

烽烟中给你无尽慰问


人潮滔滔过

仍然用心爱着你

不必计苦与乐爱与恨

人潮滔滔过

仍然用心爱着你

不必计苦与乐爱与恨

"
s5235,"


长夜里在静侯

忘掉困恼白昼

将黑暗咆吼接收

内心锁扣尽掉进背后

寻求幻觉痛快堕落

明月引我路向

主演我心中理想

路上当主角寂寞也快乐

不去演琐碎的角色

不会改我的偏激

（火花般冲击）

不死意识

将记忆归化悲愤的眼色

我是叛逆

Woo...woo...

我错了很多

命运似悲歌历尽了坎坷

Woo...woo...

唱我的歌

狂热的轨迹任我穿梭


长夜里在静侯

忘掉困恼白昼

将黑暗咆吼接收

内心锁扣尽掉进背后

寻求幻觉痛快堕落

明月引我路向

主演我心中理想

路上当主角寂寞也快乐

不去演琐碎的角色

不会改我的偏激

（火花般冲击）

不死意识

将记忆归化悲愤的眼色

我是叛逆

Woo...woo...

我错了很多

命运似悲歌历尽了坎坷

Woo...woo...

唱我的歌

狂热的轨迹任我穿梭

世界似后退

道别流浪身躯

世界被我撞碎

道别遗憾一堆


Woo...woo...

我错了很多

命运似悲歌历尽了坎坷

Woo...woo...

唱我的歌

狂热的轨迹任我穿梭

车厢中的我

今晚热烈地闯着祸


明月安抚着我心窝

长路催醒了我心魔

明月安抚着我心窝

长路催醒了我心魔

明月安抚着我心窝

长路催醒了我心魔

"
s5236,"

世间事不知怎分对错

懒得问恩怨怎分开

当一切若浮云

只有情永在

心中记一份爱

再不问问一声应否去爱

爱海内一切也应该

也不怕消失去

不会难替代

风声里都找到爱

未怕分开 纵使分开

亦都知美梦仍会在

何必感慨 谁会意外

此心不变迁何曾改

再不用口中天天说爱

懒分辨心内情意若何

有朝会暂别离

不会成障碍

清风里都找到爱

千山里都找到爱

未怕分开 纵使分开

亦都知美梦仍会在

何必感慨 谁会意外

此心不变迁何曾改

再不用口中天天说爱

懒分辨心内情意若何

有朝会暂别离

不会成障碍

清风里都找到爱

千山里都找到爱

"
s5237,"




无奈是万分不得意的等待

无奈是共你深爱却分开

路纵远你也应知道

我心中在等你回来

期待如望向飘飘那沧海

原来离别方可知爱的忍耐

原来离别了不免有悲哀

或许不惯有风风雨

却知生命总有际遇

和你明白爱一生也不改

陪你来寻觅孤单的勇气

陪你来承受分开的痛悲

在心中你我的天地

是永远挚爱不抛弃

期待明日再紧紧靠一起

原来离别了加深爱于心内

原来离别了始觉爱精彩

愿彼此永远的相爱

靠真心定可到未来

和你明白爱一生也不改

陪你来寻觅孤单的勇气

陪你来承受分开的痛悲

在心中你我的天地

是永远挚爱不抛弃

期待明日再紧紧靠一起

陪你来寻觅孤单的勇气

陪你来承受分开的痛悲

在心中你我的天地

是永远挚爱不抛弃

期待明日再紧紧靠一起

期待明日再紧紧靠一起

"
s5238,"




华灯照大楼 努力仍照旧

抬得太耐头 最后唯有

街灯坚忍奋斗 总要暂休

照耀过大城市 足够

向上爬 加油已加油够

当身体 虚脱谁还有

心境唱《前程锦绣》

躺下来 松口气不需颤抖

未了愿由下个着手

一个人牵挂时牵挂 在放下时放下

心态随心意 要顺流要逆流也易

只要能洒脱时洒脱 在脆弱时脆弱

很坚强的灯 怎坚持 总需停一次

阳光照地球 照亮全宇宙

垂低了额头 脚下还有

蔷薇蝴蝶季节性聚旧

雀鸟唱和一双双配偶

松手不占有 方可拥有

这念头 不想更想通透

得不到 想要仍然有

所得到仍然丰厚

更自由 不考究怎么去走

灯泡不比较天边的星宿

走出了竞技场 拍翼回翔

冲得破四面墙 放大思想

一个人牵挂时牵挂 在放下时放下

心态随心意 要顺流要逆流也易

只要能坚决时坚决 在脆弱时脆弱

很坚强的灯 很坚持很光明一次

这生人的灯 开一时 足矣

"
s5239,"


朋友

我当你一秒朋友

朋友

我当你一世朋友

奇怪

过去再不堪回首

怀缅

时时其实还有

朋友

你试过将我营救

朋友

你试过把我批斗

无法

再与你交心联手

毕竟难得

有过最佳损友

从前共你

促膝把酒倾通宵都不够

我有痛快过

你有没有

很多东西

今生只可给你

保守至到永久

别人如何明白透

实实在在

踏入过我宇宙

即使相处到

有个裂口

命运决定了

以后再没法聚头

但说过去

却那样厚

问我有没有

确实也没有

一直躲避的藉口

非什么大仇

为何旧知己

在最后

变不到老友

不知你是我敌友

已没法望透

被推着走

跟着生活流

来年陌生的

是昨日

最亲的某某

生死之交

当天不知罕有

到你变节了

至觉未够

多想一天

彼此都不追究

相邀再次渴酒

待葡萄成熟透后

但是命运入面每个邂逅

一起走到了 某个路口

是敌与是友

各自也没有自由

位置变了各有队友

问我有没有

确实也没有

一直躲避的藉口

非什么大仇

为何旧知己

在最后

变不到老友

不知你是我敌友

已没法望透

被推着走

跟着生活流

来年陌生的

是昨日

最亲的某某

早知解散后

各自有

际遇作导游

奇就奇在

接受了

各自有路走

却无人像

你让我

眼泪背着流

严重似情侣

讲分手

有没有

确实也没有

一直躲避的藉口

非什么大仇

为何旧知己

在最后

变不到老友

不知你又有没有

挂念这旧友

或者自己

早就想通透

来年陌生的

是昨日

最亲的某某

总好于 那日我

没有

没有

遇过某某

"
